id,cuisine
27624,
8796,
43592,
45582,
31146,
22025,mexican
33118,mexican
7641,
48678,
36267,
29542,italian
15157,italian
14285,vietnamese
40043,
3532,
16823,
4961,
27022,
41659,japanese
31690,mexican
41702,indian
13661,
8855,
30533,
30909,italian
47943,indian
45916,
33460,mexican
35100,mexican
31513,italian
15005,
21308,
14321,
719,italian
45509,
10308,italian
2071,
853,italian
30255,
47546,italian
13974,
11583,italian
36373,italian
45398,
36622,mexican
46510,
15712,
36418,
38314,italian
27960,
14656,
3838,
18439,
15998,
31815,italian
21879,indian
40095,italian
43972,indian
23982,
23836,mexican
46159,italian
4302,
35145,italian
30222,indian
30560,
19781,mexican
16250,italian
32866,italian
31665,
47334,italian
34527,mexican
5760,japanese
13027,
20855,
8816,italian
45001,italian
9143,
19989,
42673,italian
30565,
26924,italian
22404,italian
4272,
2728,
26853,italian
20862,italian
25107,
38168,italian
7053,
28624,
7237,southern_us
18398,italian
46793,
31501,italian
20617,
28046,southern_us
17167,italian
30370,
31984,
25643,
6394,italian
34282,
47658,
24087,
26732,
29627,
37412,italian
15435,italian
26066,italian
47869,italian
48059,italian
39577,
41509,
34606,italian
2021,italian
2532,french
27724,
8754,
4301,italian
25137,
24483,
8566,indian
46526,
42148,italian
17663,italian
25669,
4011,
19432,italian
11439,indian
1162,mexican
20953,italian
38796,
30043,
36182,italian
33840,
43911,
5736,
17534,
51,italian
1032,
32889,
34487,
49264,mexican
5804,
9724,
4112,
16786,
2781,italian
5785,mexican
17249,mexican
27894,
11444,
35396,southern_us
15083,italian
36320,mexican
49475,
32585,southern_us
22474,
3014,southern_us
40396,italian
36634,
18543,
22089,
33545,
29049,italian
9681,mexican
31476,
46081,
1293,
3830,
49201,
4236,greek
17185,
48757,
48277,
19192,
23579,mexican
867,italian
919,
11704,italian
10939,
6397,mexican
21926,italian
41831,mexican
29221,italian
15627,mexican
24228,mexican
31854,
45533,mexican
24915,italian
6750,
43562,
37717,italian
8060,cajun_creole
27317,
23501,mexican
22255,italian
27812,italian
31490,
43951,
11407,
31821,mexican
32173,
36050,french
18967,
20530,
21805,italian
28743,mexican
29386,
28475,italian
48106,
14681,italian
49120,italian
27651,
2803,southern_us
27372,italian
25807,italian
25050,italian
35790,french
42729,
6419,italian
19723,
11569,mexican
10002,cajun_creole
28748,italian
33729,
6109,italian
9245,italian
6013,
4408,mexican
3973,
5079,
43736,
43841,
17547,chinese
1014,
16213,
27984,mexican
16158,
13703,italian
7838,
40922,
15497,
18323,
24432,
4125,italian
47287,
27909,
42533,southern_us
41140,southern_us
12009,
24666,
9000,chinese
33269,mexican
35110,italian
14557,french
1002,mexican
3870,
44030,chinese
4669,mexican
18282,
25388,
30918,
31096,mexican
11806,italian
35840,italian
29994,mexican
16630,italian
4862,italian
6376,
21696,
2875,southern_us
11132,
22506,
1397,thai
17443,
21524,
29622,
36085,italian
39557,
2648,mexican
40347,italian
38771,italian
44395,
39038,italian
24321,
47886,italian
15905,
3533,italian
36315,italian
46414,
29440,italian
4754,southern_us
17729,
42372,
34214,
9500,italian
25896,
12995,
11756,mexican
22586,
32800,
10408,
10572,
24046,
30697,southern_us
46439,
38885,
20199,italian
45830,italian
10050,indian
20936,italian
32765,
28668,
45215,
6217,
40777,italian
46472,italian
2281,
38572,
6585,mexican
14684,
9667,
14907,
8693,italian
18101,mexican
21028,
18313,italian
9982,
6976,
40781,
46741,italian
3444,mexican
45802,
12432,italian
6856,
23581,
9211,italian
34069,
22324,
26983,mexican
35515,
19409,italian
9731,mexican
39758,mexican
42449,southern_us
22877,italian
23264,
26064,
9606,
7595,mexican
10261,
24981,
47183,italian
12375,mexican
23489,
3309,
44269,
21212,italian
44846,southern_us
3875,italian
36756,
9086,mexican
29308,southern_us
19797,mexican
21599,italian
36287,southern_us
27373,
12132,southern_us
24708,italian
22669,italian
46213,
47599,
37858,italian
46458,chinese
34236,italian
7138,italian
4875,italian
24731,italian
11611,
20894,mexican
12151,italian
49053,mexican
43792,
6018,italian
42349,
29888,mexican
30048,
8955,
5600,
31683,
20995,mexican
24548,
10270,italian
28782,mexican
13966,
44278,
40731,
19851,italian
12641,italian
17720,italian
37801,
13693,
603,mexican
8988,
24909,mexican
43047,italian
11217,
22969,
39295,italian
44185,mexican
327,mexican
12836,
11299,italian
34168,indian
15066,
13971,
20664,
49079,
6770,southern_us
37297,
44681,italian
25754,mexican
28550,
29004,
49518,italian
46998,
4823,italian
15740,italian
49054,mexican
19638,southern_us
43786,
10856,
3192,italian
1796,mexican
236,
37505,
21677,italian
38126,
20081,
10068,mexican
27020,
40715,
4271,mexican
17579,
27270,
28267,
27677,italian
32604,chinese
37138,mexican
6294,
32315,
41792,mexican
16595,italian
34078,french
13794,italian
48213,mexican
31810,
9232,
20850,
16448,southern_us
17795,
30674,italian
29811,
33646,mexican
10369,italian
35048,italian
46730,
11477,southern_us
5846,
24667,indian
22900,italian
9423,mexican
42347,
10922,
15777,
1195,italian
29279,southern_us
17614,italian
21031,mexican
9019,italian
8853,greek
27544,spanish
4608,
2769,chinese
10110,
31823,italian
26227,
24508,mexican
43947,italian
47277,
22220,mexican
33214,mexican
33312,italian
7928,
32869,
42076,mexican
36891,chinese
30152,
313,italian
47091,italian
14514,mexican
18235,
26042,southern_us
35038,italian
13978,
47002,
21094,
13017,cajun_creole
16372,
31550,
370,italian
23916,italian
16521,
22802,mexican
16357,italian
21960,
13401,mexican
46443,italian
28013,chinese
47479,italian
28441,mexican
48359,
4193,
10128,
31943,
22214,mexican
19154,mexican
40075,
28502,southern_us
26138,italian
43438,southern_us
2242,
26504,italian
39388,mexican
30011,
21840,
46986,
47365,
16845,
14543,
26612,
24167,italian
16540,
11760,
27205,
27053,
11126,mexican
4673,italian
6873,
6924,italian
1156,
35065,
25018,
2013,vietnamese
41180,
133,italian
15558,thai
25721,
36543,italian
4381,italian
12857,
43016,southern_us
44901,
47981,
17942,southern_us
10158,thai
11575,
2784,
229,
3330,
8096,italian
10475,
28164,mexican
40324,italian
35644,southern_us
12882,
36403,moroccan
31482,italian
19854,italian
34136,
26289,italian
24955,italian
3785,
42392,
40628,
4253,indian
19562,
1189,italian
27870,italian
339,thai
36589,french
519,italian
26577,
9258,
18690,indian
41665,
4485,
6221,
8131,italian
27672,
13033,
34580,
30508,
38865,
47149,
24924,
38795,
44825,
36855,mexican
48305,
19482,
8935,mexican
37946,
13755,italian
47007,southern_us
34742,italian
8527,
19206,
25799,italian
26985,italian
49104,french
47871,french
45767,
42406,
39016,mexican
32666,italian
47848,
23698,
21671,
9897,italian
5454,
45957,italian
41165,
4571,mexican
29052,
26740,
12496,
28878,french
45139,
256,mexican
5311,
32114,mexican
36869,
39652,indian
25933,
38099,
38369,
22489,
11365,
48544,
22670,
1218,italian
39519,spanish
8839,italian
36245,
14797,
5268,italian
10358,
10036,italian
37307,
40597,
29688,italian
19783,mexican
423,italian
27353,mexican
19759,italian
10429,mexican
45689,italian
1169,
34243,italian
32838,mexican
48853,mexican
45757,italian
27531,french
32236,
34638,
47946,
30598,mexican
1749,italian
21939,italian
30875,
42792,chinese
12380,
48403,
34186,mexican
15900,mexican
38907,
35447,
31842,italian
33953,italian
20569,mexican
29822,
584,italian
24004,mexican
43265,
29251,italian
33798,italian
21312,
3739,
24748,
25311,
43715,italian
21934,french
20538,
48840,italian
6586,italian
37771,
6112,mexican
47944,mexican
38275,italian
28126,mexican
22422,mexican
5305,
35772,
5341,mexican
49491,
743,chinese
26558,italian
13925,
41764,
36120,
6952,mexican
40620,italian
17124,southern_us
23444,
1977,
13417,mexican
42123,
45457,
1655,italian
33346,
26981,
3067,italian
25273,mexican
16897,italian
10284,mexican
45324,
33733,
33326,italian
39337,
13674,italian
3726,italian
4501,italian
48437,cajun_creole
22443,italian
38069,italian
37740,
26973,italian
33399,mexican
9358,
24784,mexican
46043,italian
21798,mexican
13422,
33081,italian
48878,
11370,
30817,chinese
28004,
18349,italian
9561,irish
36933,italian
8157,french
22382,
25500,italian
39490,italian
18710,
35004,mexican
17719,italian
19256,
48264,
52,
43628,mexican
41707,italian
29524,
23716,italian
6355,italian
16054,
39766,
44868,
46752,italian
8413,italian
49260,italian
45751,
34634,italian
2405,
48092,
9995,
3165,french
19395,
9715,mexican
41697,
20053,mexican
38879,
30008,
12349,indian
16217,italian
36621,italian
40661,italian
48599,southern_us
22501,italian
2192,
35798,italian
46899,italian
520,
43283,italian
20397,mexican
10162,italian
24135,
17849,southern_us
37654,italian
26158,italian
5428,cajun_creole
18673,mexican
34525,
17364,mexican
33684,italian
9802,italian
24240,italian
11809,
41184,vietnamese
23188,
31228,mexican
6443,
1231,
10733,
40737,cajun_creole
35499,italian
8318,
47684,
15563,
7349,southern_us
48592,italian
47078,southern_us
18835,italian
6332,
16661,southern_us
10943,
46362,
38598,italian
42888,
24256,
44570,
29791,italian
24175,chinese
36713,
40644,
28655,
2848,thai
34162,
26633,
43273,
48550,
37308,mexican
19005,
1921,mexican
8472,
44040,italian
12770,mexican
11145,
6660,
20760,
42642,italian
4662,
26597,
39988,mexican
44052,italian
15811,italian
46315,southern_us
5398,
40009,italian
15089,italian
28628,mexican
39013,
1963,mexican
8842,
31195,
37598,italian
24539,indian
39305,
23465,
36550,indian
33725,
29517,
11675,
23852,italian
42909,
37054,
12000,mexican
9166,
47048,
22116,southern_us
45240,italian
33943,
15308,
38756,
32704,
29469,italian
47877,
48756,italian
21975,mexican
29429,mexican
20881,italian
47414,
9345,
47011,
27112,southern_us
20402,chinese
45341,southern_us
32670,indian
41698,italian
19857,
42417,
32254,
2942,italian
46855,indian
20696,southern_us
48300,cajun_creole
192,french
32018,italian
36695,mexican
48964,thai
12766,italian
42491,
38537,italian
22752,italian
13104,mexican
24203,chinese
38935,
805,italian
3417,italian
10861,
26640,mexican
45720,
49419,
40352,
23447,
35394,italian
10875,italian
33773,
1539,
27817,french
12418,mexican
37243,
42127,italian
12905,italian
43889,
45671,
9885,
16313,
29862,
11076,italian
14205,italian
160,thai
25777,
11522,mexican
27860,
15442,
21682,
47530,
10462,
19447,
32509,italian
13777,mexican
46566,
12818,italian
6901,
8420,italian
18262,chinese
26488,japanese
40225,
24543,
38946,
48842,southern_us
2245,
28820,
26076,italian
21408,
43137,
16077,southern_us
6136,
26797,french
22232,
32513,
46573,
23417,
28077,
48348,
14165,
34531,chinese
48014,italian
45409,
29847,
29100,italian
47637,
25472,
34066,
23038,
5813,mexican
12715,
37649,
4643,
31958,southern_us
48808,italian
14005,italian
25496,
37029,mexican
25821,italian
43337,italian
38604,italian
29603,
21318,italian
20175,french
49623,
16352,
48535,irish
3761,italian
24743,mexican
2493,
29402,mexican
47827,mexican
44726,
20472,japanese
48253,mexican
9810,
24644,
9437,
48306,
5288,mexican
23638,
8961,
29190,
40440,
1485,
3237,
49664,
7013,
31322,italian
9921,mexican
43495,italian
16404,
14207,mexican
36283,italian
45185,italian
46086,mexican
15950,italian
10852,italian
7872,
23328,
33971,southern_us
43534,italian
31355,chinese
41253,mexican
41422,italian
48204,southern_us
32057,
43836,
24107,italian
36496,italian
6061,
3404,
13461,
42443,
49612,
48237,italian
25591,
5051,
38735,
45315,italian
10499,
37733,italian
28537,southern_us
42701,italian
2149,
8204,italian
48318,mexican
31976,italian
16798,italian
3463,
45378,indian
5059,
634,mexican
31436,
44424,italian
27210,
9367,
42447,
39473,italian
48459,italian
26925,
27418,italian
43549,
28330,
23540,italian
23046,italian
3010,italian
3764,italian
8310,
24067,
33496,mexican
17217,italian
38134,
48225,
10819,
20270,southern_us
11362,
15251,
39093,italian
10567,italian
45243,
5649,
40569,italian
1045,
10509,
14626,
18812,italian
4233,italian
13695,
40308,mexican
46604,french
22035,
39290,
46065,
41748,
26524,
32543,
4398,italian
27069,
33375,mexican
4039,mexican
8010,
45016,italian
49669,mexican
43785,mexican
4641,
20897,
27149,indian
48400,italian
47164,
43054,
44898,italian
43722,
6650,mexican
23376,
24251,
41325,
19133,italian
15843,southern_us
34532,
21679,southern_us
35411,italian
9765,
16906,
37624,
19551,italian
42361,italian
16853,
36743,italian
30296,italian
40826,mexican
25987,
37150,
42940,
8704,
27779,italian
27962,italian
42110,italian
43848,southern_us
2334,
18882,
32970,
44755,
34346,
5155,
36723,southern_us
41932,italian
14939,
36282,
8585,
40931,italian
47156,mexican
7015,
9084,
44893,
43738,italian
11072,italian
37376,
25937,
37277,mexican
22283,
3742,southern_us
34508,italian
19929,
7,mexican
46340,southern_us
3755,
19864,
41988,
35558,
19853,southern_us
17597,italian
45852,
22994,mexican
5226,
770,
19583,mexican
8878,mexican
37395,
17516,chinese
14983,
33265,italian
32004,mexican
29173,
9512,southern_us
28947,southern_us
19787,
39736,mexican
30802,
23130,italian
3222,chinese
46823,
27115,italian
31230,
12128,
30321,
5252,
17584,
8978,
14020,italian
34404,
20503,
13911,
23318,
34663,
31032,italian
30561,italian
17515,
21828,
38861,mexican
45901,
35750,
30109,
4834,southern_us
42267,mexican
13611,italian
38270,
29008,
43002,
21180,italian
35667,
2567,italian
24573,
47258,
2185,italian
26974,mexican
37824,mexican
23441,mexican
22642,italian
39849,southern_us
49051,italian
22925,italian
36912,
240,italian
19385,
14144,
11335,
48223,
18788,mexican
25267,
25407,mexican
15707,
35675,
9799,
33106,
20615,
8702,
22866,indian
49019,chinese
18556,
16141,
48322,
37350,
1027,italian
37668,italian
42765,filipino
4797,italian
17424,
42608,southern_us
21519,indian
46087,
37806,italian
35900,
32620,chinese
31940,
1505,
36398,
13061,italian
4675,
49036,
40404,
22999,
15127,southern_us
20104,italian
48058,
41589,
11834,
4206,italian
42435,mexican
25186,
37071,italian
3137,italian
741,italian
15780,
4316,
9340,
46997,italian
15261,mexican
14689,italian
883,italian
40034,
564,
15336,italian
24025,
21582,italian
18527,italian
20904,
8738,italian
8676,
30185,
41562,
35307,
28143,italian
47656,
29347,
40348,indian
2254,thai
38895,
27678,italian
7841,italian
20334,
40242,italian
21339,italian
35281,
35105,italian
32338,
41230,mexican
35787,southern_us
30724,
32342,
6387,
49285,
48681,
11476,
27821,
10071,
31396,mexican
37046,mexican
18989,italian
23456,mexican
12371,
19605,
48908,italian
36415,
27641,
34351,
48259,italian
33139,italian
29250,
32743,
47317,mexican
46124,mexican
33783,
29366,
20984,
6499,italian
38253,cajun_creole
30846,moroccan
38089,filipino
41767,
40076,southern_us
14869,mexican
27388,southern_us
13289,
33625,
33722,mexican
35156,italian
9267,italian
37124,
7622,mexican
46842,french
3105,
32728,southern_us
24933,
33258,southern_us
34757,
42060,mexican
29607,korean
41168,
39710,mexican
24428,italian
35391,french
14283,mexican
47132,italian
47127,southern_us
26861,
40946,indian
30267,italian
3249,italian
31629,italian
48102,indian
33922,
33084,italian
1257,italian
32175,
33580,mexican
36307,mexican
24430,southern_us
25946,italian
38234,italian
9831,
21341,italian
18746,italian
21259,
36407,mexican
45971,italian
47568,italian
9169,southern_us
15917,italian
19884,cajun_creole
34196,mexican
42336,italian
42846,italian
27223,
12495,
16957,mexican
14705,
49694,
26122,
20002,mexican
36036,mexican
22803,
23804,
14129,italian
28263,
3995,
42930,
15527,mexican
3274,italian
49387,
33406,italian
32008,
30325,italian
28018,italian
466,
11201,chinese
39689,
35109,italian
39297,
39694,
35954,
795,
13013,mexican
22344,italian
7505,italian
41009,
18178,french
24795,
28486,italian
14189,
34459,
11618,italian
25699,
5908,
16396,italian
40936,
12568,
4386,french
34355,italian
868,
45186,
19291,
38548,italian
1848,
2144,italian
13629,
6588,italian
25411,
49162,
4353,
13310,
3313,southern_us
46725,italian
39197,
49483,
7108,italian
45368,mexican
22628,southern_us
40786,mexican
29697,
4103,
15011,
43213,
17369,
1560,
36704,
40432,
28394,
31410,italian
19276,
3024,southern_us
4582,
21732,
210,italian
622,italian
10935,mexican
19607,french
47407,french
29722,italian
21665,
16330,italian
10647,italian
33369,italian
35933,mexican
44010,italian
13599,
40689,
33887,italian
30306,italian
43031,italian
32346,italian
2940,
6785,
2786,
11481,
39121,italian
10954,
33155,mexican
5345,
40164,french
48554,mexican
9698,
23106,
43093,
24672,
5891,
47093,
15009,italian
28060,
33523,italian
2379,chinese
14775,
15220,chinese
36851,
39829,
22383,
3205,italian
8408,
20126,italian
19470,italian
12053,
14516,
14748,mexican
44791,italian
1532,italian
30793,italian
31881,italian
5160,
5057,italian
34194,italian
41705,mexican
19905,italian
35629,italian
42103,
45941,indian
9110,italian
42172,mexican
41939,italian
45250,
28289,
18355,
14703,italian
3461,mexican
45098,
11405,
46844,
26361,
6523,
24156,
29448,
1001,
17391,italian
12403,
25749,japanese
21618,mexican
20383,italian
12910,italian
44894,mexican
24454,
5825,
11,mexican
23267,
49099,italian
42191,
10319,
11648,italian
4412,mexican
44603,italian
12311,
9352,
47952,italian
49425,italian
43678,italian
10148,
16081,italian
49688,
32985,italian
11136,italian
41207,
46821,indian
15891,
40458,
11581,
45144,mexican
47545,
21086,mexican
35770,southern_us
35552,mexican
21580,italian
191,
11292,
5941,
25711,
43796,italian
29280,italian
9015,
28401,mexican
5686,
4547,southern_us
35474,
48123,italian
43267,
1135,
37990,indian
9701,
47511,italian
19287,mexican
39299,southern_us
24289,mexican
29505,mexican
40518,
9584,french
16133,mexican
4701,italian
39859,
29087,italian
9937,
4356,mexican
39846,italian
2086,mexican
48530,southern_us
45933,italian
27744,southern_us
5434,
19893,italian
18827,
4968,chinese
30024,
2117,
47237,
20171,italian
13702,italian
3935,italian
33714,italian
45210,
22498,mexican
13586,
17791,italian
12148,
14958,mexican
37356,
7936,italian
46242,mexican
30049,
25722,
26562,
34145,mexican
15874,
14347,italian
42311,
41735,
4188,
47079,
24816,mexican
10631,italian
28766,indian
8876,mexican
49258,mexican
14429,italian
49598,
29394,
25872,
22278,italian
26095,chinese
11504,southern_us
12930,
19846,mexican
7989,
10964,
35529,italian
4032,
13301,
4658,
15844,italian
1520,
40467,
1920,
44382,
29341,italian
18516,
482,
7100,
22396,
19439,
24306,
37618,italian
5751,mexican
16615,mexican
12969,mexican
35806,mexican
33677,
45656,
10030,
3424,
22774,
49429,italian
32014,italian
5238,italian
11811,
44987,mexican
15113,italian
48635,
29659,
14245,mexican
31750,mexican
30367,
9257,
19427,
28431,
7503,
44760,brazilian
21161,
29057,italian
18401,italian
28793,mexican
47306,southern_us
24211,italian
23532,italian
49332,
35851,
7252,mexican
17755,
36187,vietnamese
9847,southern_us
9136,
32182,
40130,indian
30456,
1221,
16726,
15525,italian
17007,
20960,
8986,southern_us
5184,
40640,southern_us
24425,
1754,
10093,mexican
23021,
4222,
48476,italian
44301,
13850,filipino
28575,
20138,
23020,
44250,mexican
20038,
38621,italian
18689,italian
10545,mexican
18473,italian
36411,
3190,
46615,italian
6042,italian
33483,italian
846,italian
34900,
12632,
45948,mexican
49275,
36830,mexican
28630,
47422,
38625,italian
15296,
22919,italian
19145,mexican
23315,
49413,italian
46370,italian
41564,italian
41226,
20817,
41661,
8599,
6386,indian
16523,southern_us
13154,
6583,mexican
38523,
19909,italian
32321,french
43106,indian
38704,
35681,
15028,
36820,filipino
9598,filipino
28818,
20418,
4511,
391,italian
21507,
31714,mexican
15215,chinese
24333,
11728,italian
20010,italian
4450,italian
8003,mexican
3358,italian
27326,italian
32894,mexican
416,
11244,mexican
46556,
47810,italian
32819,
33992,southern_us
35820,mexican
10562,mexican
32036,
29932,
36568,italian
9280,
22836,
42268,italian
48580,
12219,
38662,italian
41593,mexican
22886,
12617,
3402,
21195,
24569,italian
31035,
20229,mexican
2263,indian
10826,mexican
14394,
34210,italian
3429,italian
49157,
40847,italian
14084,
6802,
22381,
21016,italian
29024,
4478,southern_us
36711,
8300,
47035,mexican
15596,
19902,italian
31242,
21117,
15234,mexican
24993,italian
31007,
31687,southern_us
13657,italian
36612,
14008,
32124,
43570,italian
14059,italian
30246,
36028,italian
22339,italian
42525,italian
1443,
